region,district,flag_new_orsyshelf,customers,avg_sales,avg_orders,avg_emp,share_salesrep,share_branch,share_ebusiness,share_internal,share_others
13,61999,Nicht-ORSY,193,2471.6082901554405,17.77720207253886,3.1243523316062176,0.2112653743848915,0.6393533185538716,0.11271582477455139,0.03808502005905405,-0.0014195377723685329
13,61999,ORSY,27,11911.364814814813,70.66666666666667,6.925925925925926,0.2115577109942118,0.5064278189166773,0.2584273267567418,0.024630090159953197,-0.0010429468275841344
13,62050,Nicht-ORSY,203,3353.546403940887,20.039408866995075,5.300492610837439,0.1174560338115801,0.7342958992215172,0.11844861936632946,0.02943952193008269,0.0003599256704905974
13,62050,ORSY,10,46835.687,247.2,16.1,0.28281750986346826,0.5161874485001862,0.1755273187436462,0.02681312009424829,-0.0013453972015489237
13,62998,Nicht-ORSY,301,2257.8167441860464,10.807308970099667,5.7574750830564785,0.20420455363881018,0.5587744361077095,0.16016975519014587,0.0782730526225847,-0.0014217975592501887
13,62998,ORSY,21,26034.33,105.0,7.666666666666667,0.4244108364035051,0.23887966005690375,0.22994696601474035,0.10799818748854814,-0.0012356499636973722
13,63128,Nicht-ORSY,320,2065.90465625,11.24375,5.115625,0.1373064741048536,0.661523445745736,0.15031443700652666,0.05198727822475625,-0.0011316350818725374
13,63128,ORSY,28,20461.492857142857,74.28571428571429,9.571428571428571,0.43693842205600325,0.19583195334745376,0.26539682968772854,0.10249582267165014,-0.0006630277628357029
13,63129,Nicht-ORSY,225,3192.9149333333335,18.342222222222222,4.497777777777777,0.14187292074824157,0.7123348056995533,0.10910321441702714,0.037135134998001876,-0.0004460758628238573
13,63129,ORSY,22,21568.867272727275,103.63636363636364,7.2727272727272725,0.2510592785753161,0.5447984640077692,0.17073519606118756,0.03444845247196986,-0.001041391116242813
13,63313,Nicht-ORSY,230,3075.6382608695653,14.647826086956522,4.056521739130435,0.16950729357329802,0.5799876336126285,0.17987349994735016,0.07108820730464524,-0.0004566344379219422
13,63313,ORSY,17,31352.08823529412,135.2941176470588,10.176470588235293,0.3487481936747131,0.2546478117194462,0.284733639434074,0.11261817934384648,-0.0007478241720798019
13,63498,Nicht-ORSY,151,4222.49178807947,18.62251655629139,2.7417218543046356,0.18130241578856526,0.6247599727194862,0.17397527102080634,0.027067823868214515,-0.007105483397072391
13,63498,ORSY,28,15263.24107142857,61.642857142857146,5.428571428571429,0.2915580624292019,0.38486933090482073,0.3005595206113652,0.023942682993191015,-0.0009295969385788481
13,63506,Nicht-ORSY,112,1712.470625,8.991071428571429,3.3392857142857144,0.47329733380880107,0.4333040466994338,0.05354129447656867,0.04132777272654242,-0.0014704477113459094
13,63506,ORSY,23,14799.33304347826,53.30434782608695,5.521739130434782,0.6136551055037399,0.2395083938051742,0.09108308926910795,0.05625634955018424,-0.0005029381282063325
13,63512,Nicht-ORSY,314,3342.5253184713374,18.929936305732483,4.662420382165605,0.15670832126726422,0.6933251380699986,0.0927838365316108,0.058669296239364545,-0.0014865921082382583
13,63512,ORSY,34,25204.171470588233,98.41176470588235,7.588235294117647,0.33014188216275125,0.3693939000287998,0.2653712951783795,0.03826681464910542,-0.00317389201903589
13,63684,Nicht-ORSY,170,1708.9801176470587,9.411764705882353,3.323529411764706,0.4032652357394166,0.3903105754247514,0.12946537640925063,0.0770607823539871,-0.0001019699274056156
13,63684,ORSY,17,17356.195882352942,72.23529411764706,6.0,0.7050810593837628,0.14418627539964435,0.12335484408200872,0.028025811108119112,-0.0006479899735349929
13,64066,Nicht-ORSY,104,2617.0528846153848,17.365384615384617,4.211538461538462,0.1381926524623841,0.7158471325246865,0.09394986042531166,0.05663593735734318,-0.004625582769725345
13,64066,ORSY,14,33438.247142857144,138.07142857142858,11.428571428571429,0.2584894982818848,0.4314612223559048,0.2208628628490401,0.08965864039921487,-0.000472223886044554
13,64085,Nicht-ORSY,208,3464.612403846154,19.875,5.091346153846154,0.21847511982902837,0.5771577636742319,0.1390669002919325,0.06550436544627058,-0.0002041492414633823
13,64085,ORSY,21,20197.83476190476,88.80952380952381,6.523809523809524,0.3439695447053254,0.40448144370986855,0.22982347527937586,0.02379113559647971,-0.002065599291049482
13,64089,Nicht-ORSY,219,3258.6461187214613,16.19634703196347,3.958904109589041,0.165327485592733,0.76764739794011,0.044543001581423866,0.02333545007921474,-0.0008533351934816633
13,64089,ORSY,15,10809.294666666667,56.2,7.533333333333333,0.24226750106433587,0.6279704650234019,0.11769919272642791,0.01206608079135492,-3.239605520627293e-06
13,64098,Nicht-ORSY,223,3075.394260089686,17.22421524663677,3.600896860986547,0.22313110109406345,0.6863814538206338,0.0603685010125163,0.030567112778082366,-0.0004481687052958083
13,64098,ORSY,28,19610.846071428572,70.17857142857143,6.964285714285714,0.3344851275009055,0.49633152071593367,0.15293362009789518,0.01753657054818544,-0.0012868388629197955
13,64117,Nicht-ORSY,170,2879.710411764706,17.211764705882352,5.017647058823529,0.10035922746270917,0.8175357288997179,0.04289290985742159,0.039508496429459895,-0.00029636264930849043
13,64117,ORSY,17,14273.847647058823,80.17647058823529,7.352941176470588,0.18290271081141016,0.663073067503936,0.06972974089734083,0.08397603740477498,0.0003184433825380386
13,65002,Nicht-ORSY,147,2832.846462585034,17.537414965986393,5.244897959183674,0.21473018357376103,0.5503357232147905,0.10159951170996799,0.13522276998141428,-0.0018881884799338787
13,65002,ORSY,15,18466.226000000002,71.33333333333333,6.333333333333333,0.4396445603643634,0.29105311312886567,0.14367434887343125,0.1265221915736163,-0.0008942139402765977
13,66789,Nicht-ORSY,83,3464.4818072289154,10.855421686746988,2.927710843373494,0.4751628434033168,0.27581828114693263,0.1897261169562188,0.059292758493531765,0.0
13,66789,ORSY,17,25713.112352941174,73.52941176470588,5.882352941176471,0.6111959936700141,0.057858217412568025,0.21110296716185697,0.11984282175556087,0.0
